Grouping,Company Name,Tech Day URL,Social Profiles URLs,Company Description,Company URL
Exhibitors,Bestest,https://techdayhq.com/companies/bestest,http://twitter.com/mybestestapp,,https://www.mybestestapp.com/
Exhibitors,Routinely,https://techdayhq.com/companies/routinely,"https://www.facebook.com/routinelyNYC/,https://www.linkedin.com/company/routinely",Routinely provides on-demand delivery of premium rental workout clothes. Routinely currently delivers to any hotel and select studios / office buildings in Manhattan.,https://routinely.co/
Exhibitors,"Insticator, Inc",https://techdayhq.com/companies/insticator-inc-313ebd54-aecb-45f3-8496-4c0ca77aeacf,"https://www.facebook.com/insticator/,http://twitter.com/insticator_inc,https://www.linkedin.com/company/insticator/,/community/startups/insticator-inc-313ebd54-aecb-45f3-8496-4c0ca77aeacf","Insticator increases engagement and ad revenue for publishers through interactive content and audience development technologies. Insticator's Audience Intelligence platform enhances viewability, brand recall and purchase intent while providing valuable insights for advertisers and brands. ",http://www.insticator.com
Exhibitors,Pedal,https://techdayhq.com/companies/pedal,,,
Exhibitors,Jumping Squirrel,https://techdayhq.com/companies/jumping-squirrel,"https://www.facebook.com/JumpingSquirrelPR/,http://twitter.com/@jumpingsquirrl,https://www.linkedin.com/company/jumping-squirrel/","Jumping Squirrel is the first PR firm to guarantee coverage in the publications you want or your money back. We’ve spent years building our networks and establishing relationships with 100’s of writers. We have placed clients’ stories in major publications such as Forbes, Inc., HuffPost, Bloomberg, Entrepreneur, Fast Company and more. ",https://www.jumpingsquirrel.com
Exhibitors,Workville,https://techdayhq.com/companies/workville-0efcb485-579c-40ff-98cc-b3a3c74365be,,,
Exhibitors,Rookee,https://techdayhq.com/companies/rookee,"https://www.facebook.com/rookeeau/,https://www.linkedin.com/in/alexkuhle/,/community/startups/rookee","My team and I over the last 6 months have created a platform that allows athletes to share their workout, nutrition and mindset principles - in less than 5 mins. The users can access this in anywhere in the world. We have almost 100 athletes consisting of Olympians, Commonwealth medalists and national finalists. For us success with Rookee means there is equal opportunity to access knowledge and tools to reach their potential, their “inner athlete”, which will result in the world becoming healthier and more active. ",www.rookee.com.au
Exhibitors,TEALS,https://techdayhq.com/companies/teals,"http://twitter.com/tealsk12org,https://www.linkedin.com/company/tealsk12/,/community/startups/teals","TEALS (Technology Education and Literacy in Schools) helps high schools throughout the US build and grow sustainable computer science programs. In its proven program, TEALS pairs trained computer science professionals from across the technology industry with classroom teachers to team-teach computer science. Industry volunteers and partner teachers create a ripple effect, impacting the students they teach, and the many students who will study CS in the future. ",www.tealsk12.org
Exhibitors,XcooBee,https://techdayhq.com/companies/xcoobee,"https://www.facebook.com/xcoobee/,http://twitter.com/xcoobee,/community/startups/xcoobee",XcooBee is a privacy-focused data exchange network with a mission to protect the digital rights and privacy of consumers and businesses alike.,https://www.xcoobee.com
Exhibitors,RAINBOW PASSWORD/GEOACL,https://techdayhq.com/companies/rainbow-password-geoacl,/community/startups/rainbow-password-geoacl,"Take advantage of new avatar of Credential Security. Choose our cutting edge patented solutions and modernize your legacy password, PIN, Two Factor Tokens & eSignature mechanisms.",https://www.rainbowpassword.com
Exhibitors,ATP Options,https://techdayhq.com/companies/atp-options-dfc9f291-9f0c-40b8-a107-d4a41c6a9b85,,,
Exhibitors,MicroEra Power,https://techdayhq.com/companies/microera-power,"http://twitter.com/MicroeraPower,https://www.linkedin.com/company/microera-power-inc/,/community/startups/microera-power","On-site power that pays for itself! MicroEra Power is integrating leading automotive and fuel cell technologies to create a Smart best-in-class Combined Heat and Power System. The goal is to save commercial customers up to 40% on energy costs, to provide high reliability backup power, to support the utilities in managing peak demand, and where appropriate to integrate with renewable energies to mitigate the need for extensive battery storage. MicroEra Power deploys Predictive/Adaptive Controls, Machine Learning, and Internet-of-Things to remotely monitor, control and optimize each system.  In urban settings like New York City, systems provide a payback in less than 3 years. The technology is protected by patents and trade secrets.",http://www.microerapower.com/
Exhibitors,Mocla,https://techdayhq.com/companies/mocla,/community/startups/mocla,"Mocla is a Digital Business Agency.
At Mocla we create digital solutions for companies to growth their business using digital channels and combining technology, content and business expertise. Our process starts by learning all about the clients business and industry and then drafting a plan on how to improve their companies.",http://www.mocla.us
Exhibitors,Signal Fox,https://techdayhq.com/companies/signal-fox,"https://www.linkedin.com/company/signal-fox/,/community/startups/signal-fox","Signal Fox is the first platform that allows you to understand and optimize the entire customer lifecycle.
From automated, real-time-optimized customer acquisition to in-depth analysis, predictive modeling, and informative
feedback for retention and growth: we provide all the tools for customer management in one package.",https://signalfox.com
Exhibitors,Heli,https://techdayhq.com/companies/heli,/community/startups/heli,,https://heli.life
Exhibitors,"Instant Magazine, Inc.",https://techdayhq.com/companies/instant-magazine-inc,"https://www.facebook.com/instantmagazine/,http://twitter.com/instantmagazin,https://www.linkedin.com/company/instant-magazine/","Instant Magazine is a content management platform that enables business and brand owners to create interactive sales and marketing collateral perfectly optimized for any screen without help from developers or designers.
",https://www.instantmagazine.com
Exhibitors,Idomoo,https://techdayhq.com/companies/idomoo,"https://www.facebook.com/IdomooPVaaS/,http://twitter.com/idomoo,https://www.linkedin.com/company/idomoo/,/community/startups/idomoo","Idomoo brings together the power of video and data in order to deliver wow moments that engage and excite customers. We call it Native Personalized Video, and there’s nothing quite like it. Our purpose-built, open Personalized Video as a Service (PVaaS™) platform removes the pain from launching dynamic video campaigns and enables brands to seamlessly launch any type of data-driven video campaign – from true 1 to 1 Personalized Videos generated in real time to engaging Dynamic Video Ad campaigns on Facebook. We’ve got it all covered.
 
In short: we help you humanize your brand so you can better connect with…well…humans.
 
With offices located in NY, London and Israel, as well a global network of partners, our PVaaS™ platform serves over 150 global enterprise clients in more than 25 languages.
",idomoo.com
Exhibitors,PLITZS Fashion Marketing,https://techdayhq.com/companies/plitzs-fashion-marketing,"http://www.facebook.com/PLITZS,http://twitter.com/plitzsfashionpr,www.linkedin.com/in/plitzsfashionmarketing,/community/startups/plitzs-fashion-marketing","PLITZS Fashion Marketing specialize in fashion production, event marketing, fashion training and commercialization with the aim to create a close collaboration between our clients and the fashion world. We’ll work hand-in-hand with Emerging Designers prior to the PLITZS New York City Fashion Week to ensure we have a full understanding of the fashion design brand you need to launch; and then provide you with the platform and production team that will help bring your emerging fashion design brand to life with a memorable showing. You’ve got the emerging fashion brand’s new collection, and now you need to launch it in a way that’s going to make a lasting impression on your clients, public, media/press and prospects - and most importantly, make them want to contact you to media cover or buy your product.",http://plitzs.com
Exhibitors,"Homflix, Inc.",https://techdayhq.com/companies/homflix-inc,/community/startups/homflix-inc,Online Marketplace for finest home products and furniture ,www.homflix.com
Exhibitors,Sperience,https://techdayhq.com/companies/sperience,"https://www.facebook.com/SperienceApp/,http://twitter.com/SperienceApp,https://www.linkedin.com/company/sperience/,/community/startups/sperience","Sperience is a place where you can share and keep track of all your experiences. Whether it's a big event in your life like a vacation, wedding, graduation, or a smaller event like trying a new food, reading a new book, or getting a new PR in the gym, there is a place for it on Sperience. We are creating a place that makes it easy to keep track of the things you see, do, and try in your life. You can follow your friends to see what they are experiencing, as well.",https://www.sperience.co/
Exhibitors,Vertoe ,https://techdayhq.com/companies/vertoe,"https://www.facebook.com/Vertoe/,http://twitter.com/VertoeUS,https://www.linkedin.com/company/vertoe/,/community/startups/vertoe",Vertoe is NYC's first and highly rated daily & luggage storage provider with 60+ locations. ,https://vertoe.com
Exhibitors,teamJOE,https://techdayhq.com/companies/teamjoe,"https://www.facebook.com/teamJOEapp/,http://twitter.com/https://twitter.com/teamJOEapp,/community/startups/teamjoe","teamJOE is a multisport network for fitness enthusiasts -individuals or teams- of all levels to chat, meet and team-up with people with common fitness goals, to connect and follow athletes and trainers, create visual activity timelines, and to follow our curated library fitTODAY for inspiration and learning.",teamjoeapp.com
Exhibitors,Diggs,https://techdayhq.com/companies/diggs,"https://www.facebook.com/diggspet/,https://www.linkedin.com/in/zel-crampton-49522721/,/community/startups/diggs","Brooklyn-based Diggs is a game-changing brand of pet products that challenges the status quo and aims to redefine the expectations of pet parents.  We are preparing to launch our first two products, the Revol Dog Crate and Snooz Crate Pad on Kickstarter on March 21.",https://diggs.pet/
Exhibitors,JumpCrew,https://techdayhq.com/companies/jumpcrew,"https://www.facebook.com/JumpCrewCo/,http://twitter.com/JumpCrewCo,https://www.linkedin.com/company/jumpcrew/,/community/startups/jumpcrew","JumpCrew is a professional technology-enabled marketing and sales organization. We partner with our clients to build awareness, acquire customers, and increase revenue.  Our lead gen and inside sales teams are an integrated part of our clients' sales processes.",www.jumpcrew.com
Exhibitors,Anduin Transactions Inc.,https://techdayhq.com/companies/anduin-transactions-inc,https://www.linkedin.com/company/anduin-transactions-inc-/,"Anduin Transactions is an early-stage Fintech startup focused on fixing all of the frustrating, costly issues that investors, lawyers, and executives face in closing financial deals, from missed milestones to hard-to-track paperwork. We integrate every major aspect of the transaction onto a platform, providing transparency where it counts, and intuitively guiding all parties through the deal, from first handshake to final close. Every user's experience is customized according to their role and stake in the deal. We built our workflow engine with interchangeable building blocks that can be reconfigured for any type of multi-party, private market transaction, from VC to PE, to M&A and beyond. Starting with primary venture financing, we aim to build a product that drives transparency and trust across the finance industry by making transactions faster, simpler and more repeatable.",https://anduintransact.com/
Exhibitors,Hired,https://techdayhq.com/companies/hired-9d914c58-d6e7-4a36-ac8b-87ddc31261ca,"https://www.facebook.com/HiredInc/,http://twitter.com/Hired_HQ,https://www.linkedin.com/company/hired-inc/,/community/startups/hired-9d914c58-d6e7-4a36-ac8b-87ddc31261ca",Hired focuses on matching technology talent with the world's most innovative companies. We focus on in-demand technology roles and intelligently match outstanding people to full-time and freelance opportunities. Our mission is to help everyone find a job they love!,https://hired.com/
Exhibitors,Nutrafol,https://techdayhq.com/companies/nutrafol,"facebook.com/nutrafol,/community/startups/nutrafol",,nutrafol.com
Exhibitors,The UK's Department for International Trade,https://techdayhq.com/companies/the-uk-s-department-for-international-trade,"http://twitter.com/tradegovukUSA,/community/startups/the-uk-s-department-for-international-trade",,https://www.gov.uk/
Exhibitors,Serviceform,https://techdayhq.com/companies/serviceform,/community/startups/serviceform,"Serviceform is a conversational booking process for service businesses. We do this through a 3 step cycle, generate leads, qualify them, and use all activity as social proof to encourage new users to buy.",https://www.serviceform.com
Exhibitors,GTOP Group Inc.,https://techdayhq.com/companies/gtop-group-inc-7ad813be-5aca-402b-b855-8f2e03a09287,/community/startups/gtop-group-inc-7ad813be-5aca-402b-b855-8f2e03a09287,"MediaMaestro is a game-changing preventative threat detection, risk analysis and mitigation technology. GT’s proprietary unique software uses its patent pending Cognitive Intelligence technology to rapidly review and identify potential terrorist situations to enable security analysts to have a better chance to prevent an incident.  ",www.gtopgroup.com
Exhibitors,The Data Incubator,https://techdayhq.com/companies/the-data-incubator,"http://www.facebook.com/dataincubator/,http://twitter.com/thedatainc,https://www.linkedin.com/school/the-data-incubator/,/community/startups/the-data-incubator","The Data Incubator is a full-stack Data Science education company. We deliver the most up to date Data Science curriculum available to students at every point of their Data Science career. From Data Science dabblers to PhDs and professionals looking to increase their Data Science skills, our expert instructors provide hands-on training with the latest Data Science tools and techniques. Our offerings include: online courses focused on introductory Data Science concepts and practices, corporate trainings for organizations to upskill their current workforce, our free Data Science Fellowship, and a curated talent pool of highly qualified, vetted, and trained Data Scientists.",http://www.thedataincubator.com
Exhibitors,CryptocurrencyNewsfeed.com,https://techdayhq.com/companies/cryptocurrencynewsfeed-com,"https://www.facebook.com/CryptoNewsfeed/,http://twitter.com/altcoinnewsfeed,https://www.linkedin.com/company/cryptocurrencynewsfeed/,/community/startups/cryptocurrencynewsfeed-com","Cryptocurrency Newsfeed is an enterprise-grade news platform operated by a professional newsdesk. With 20 employees working 24/7, we break over 1,000 headlines daily and cover almost 2,000 cryptocurrencies. We are an independent news agency with the singular goal of delivering timely, accurate news for cryptocurrency market participants. We generate income solely from newsfeed subscriptions and have no industry affiliations or conflicts of interest.",https://www.CryptocurrencyNewsfeed.com
Exhibitors,Spectronn,https://techdayhq.com/companies/spectronn,"https://www.linkedin.com/company/spectronn-llc,/community/startups/spectronn","Spectronn combines cognitive mobile edge networking, computing, and storage for the Internet of mobile things. Current target markets include high-speed WiFi for transportation (i.e., cars, buses, and trains); resilient public safety communications and secure tactical networking. ",http://www.spectronn.com
Exhibitors,Soluri Architecture,https://techdayhq.com/companies/soluri-architecture-1b49d6bb-d4d0-4932-91cf-d5255b3b6dc6,"https://www.facebook.com/Soluri-Architecture-784502061678994/,/community/startups/soluri-architecture-1b49d6bb-d4d0-4932-91cf-d5255b3b6dc6","Soluri Architecture is an award-winning, boutique firm that provides integrated, client-focused design services. In today’s overstimulated world, it has become essential to create meaningful, resonant, and engaging environments in which to work and live. While many think of architecture as purely “practical” and “functional”, we know that this not enough. Soluri Architecture creates extraordinary environments through an award-winning design process that balances the practical and functional with a deep understanding what is most important to our clients.",http://soluri-architecture.com/
Exhibitors,Edible Education,https://techdayhq.com/companies/edible-education,,,
Exhibitors,Elementryx,https://techdayhq.com/companies/elementryx,"https://www.facebook.com/elementryxinc,https://www.linkedin.com/company/elementryx,/community/startups/elementryx","Specializing in startups and SMBs, Elementryx configures and integrates the cloud services your business needs to thrive. From setting up Salesforce to AWS and more complicated integrations, we handle all your technology needs so that you can focus on your business. ",https://www.elementryx.com
Exhibitors,Taste,https://techdayhq.com/companies/taste,"https://www.facebook.com/tastenow.co/,http://twitter.com/https://twitter.com/tastenow,/community/startups/taste","Taste is a personalized Michelin Guide for millennials. Users interact through messaging like SMS or Facebook Messenger to quickly and easily get a recommendation for food or drinks. Combining machine learning with our recommendation algorithm, we use curated data of noteworthy restaurants and bars, the user’s conversation, and history to send back a personalized recommendation in seconds. We’re then able to optionally share that user’s history with restaurants and bars and brands to help them create a better experience for that guest and similar guests.",https://tastenow.co
Exhibitors,Givz,https://techdayhq.com/companies/givz-2a7ffd63-0c53-46be-9afd-be22adbda62e,"https://www.facebook.com/getgivz,http://twitter.com/getgivz,/community/startups/givz-2a7ffd63-0c53-46be-9afd-be22adbda62e",A platform dedicated to optimizing the charitable giving experience for donor and recipient.,https://www.givz.com
Exhibitors,Tiplr,https://techdayhq.com/companies/tiplr,"https://www.facebook.com/tiplrco/,http://twitter.com/tiplr_,https://www.linkedin.com/company/tiplr-inc./,/community/startups/tiplr",Tiplr is about travel tips and is the last guide you will ever need. A travel platform where a community of smart travelers can discover and share unique travel tips and recommendations about their trips or as local experts.,https://tiplr.com
Exhibitors,Statful ,https://techdayhq.com/companies/statful-e1b97031-9454-4ae3-b007-6dbfa1685b8d,,,
Exhibitors,engageSimply,https://techdayhq.com/companies/engagesimply,"https://www.facebook.com/engagesimply,http://twitter.com/engagesimply,https://www.linkedin.com/company/engagesimply,/community/startups/engagesimply",,http://engagesimply.com/
Exhibitors,Accomplish,https://techdayhq.com/companies/accomplish,"www.facebook.com/nowaccomplish,http://twitter.com/nowaccomplish,/community/startups/accomplish","Imagine an app that allows you to tap into the talent on your doorstep. An app that transforms neighbors into coworkers and neighborhoods into workspaces. We understand the importance of human connection. It’s why we are revolutionizing the way you work. Our technology will create local networks of skilled professionals who are ready to collaborate, innovate, advise and socialize. And they’re doing it in person. It’s our mission to connect people, in every sense of the word.",www.nowaccomplish.com
Exhibitors,Joberate,https://techdayhq.com/companies/joberate-inc,"https://www.facebook.com/Joberate/,http://twitter.com/joberate,https://www.linkedin.com/company/joberate-inc./,/community/startups/joberate-inc","Joberate’s mission is to create unique talent insights to support elevated decision making. Organizations utilize Joberate to help attract more diverse talent faster, improve employee engagement and reduce voluntary attrition.",http://www.joberate.com
Exhibitors,YouMap,https://techdayhq.com/companies/youmap-14e1a179-0715-49af-8cad-21177afcfeed,,,www.youmap.com
Exhibitors,Splacer,https://techdayhq.com/companies/splacer-5c116c55-4ed9-4405-821d-491225404eae,,,
Exhibitors,Polar Stork,https://techdayhq.com/companies/polar-stork-753161e2-e804-4cf6-b31e-fccc1da5c51d,,,
Exhibitors,Airport Sherpa,https://techdayhq.com/companies/airport-sherpa-c4718dc8-4550-4b38-868f-838b012c9329,,,
Exhibitors,Innovation Freak,https://techdayhq.com/companies/innovation-freak,,,
Exhibitors,Overpass,https://techdayhq.com/companies/overpass-2f7cf4aa-d708-4248-a742-bb51ecb6c0c1,,,
Exhibitors,Captivate Talent,https://techdayhq.com/companies/captivate-talent,"https://www.facebook.com/CaptivateTalent/,http://twitter.com/captivatetalent,https://www.linkedin.com/company/captivate-talent/,/community/startups/captivate-talent",Captivate Talent is a boutique agency that takes an individual and custom approach to clients and search work.  We go beyond the traditional recruitment function and help our clients not only ATTRACT and HIRE but also RETAIN top talent.,https://www.captivatetalent.com/
Exhibitors,Fusemachines Inc,https://techdayhq.com/companies/fusemachines-inc-2155735a-403f-482a-b094-a5104417b25a,,,
Exhibitors,StartingUpGood,https://techdayhq.com/companies/startingupgood-448a18fc-1268-41e2-9be1-a5537258fa1c,,,
Exhibitors,Wallaroo Labs,https://techdayhq.com/companies/wallaroo-labs-71230dd9-fdf3-4a12-a953-b76707ffe734,"http://twitter.com/wallaroolabs,https://www.linkedin.com/company/wallaroolabs/,/community/startups/wallaroo-labs-71230dd9-fdf3-4a12-a953-b76707ffe734",,https://www.wallaroolabs.com/
Exhibitors,Dogology,https://techdayhq.com/companies/dogology-c3a084b4-e12b-4037-9b77-5e1ed1f4d32a,"facebook.com/discoverdogology,/community/startups/dogology-c3a084b4-e12b-4037-9b77-5e1ed1f4d32a",,www.dogology.com
Exhibitors,Talent Retriever,https://techdayhq.com/companies/talent-retriever-8f9e39dd-50c5-4361-afce-bb3b011e7396,,,
Exhibitors,IUNGO,https://techdayhq.com/companies/iungo,"https://www.facebook.com/IUNGOiCONNECT/,http://twitter.com/https://twitter.com/IUNGO_iCONNECT,https://www.linkedin.com/showcase/IUNGOiCONNECT/","IUNGO | THE Social Referral Platform to Earn Rewards by Sharing Your Referral Codes and Links to be Used by Anyone, Anywhere, Anytime! #IUNGOiCONNECT",www.iungo.me
Exhibitors,StoreMe Inc.,https://techdayhq.com/companies/storeme-inc,"https://www.facebook.com/getstoreme/,http://twitter.com/https://twitter.com/getstoreme,https://www.linkedin.com/company/11103048/,/community/startups/storeme-inc","StoreMe is NYC’s first mobile application enabling convenient and on-demand hourly storage. People on the go (“Customers”) are burdened with their items (luggage and bags) inhibiting their New York City experience. StoreMe provides storage in existing space (no lockers) to store people’s personal items with convenient and verified locations (“Hosts”) all around the City. StoreMe’s on-demand mobile application facilitates storage transactions among Customers, Hosts and Delivery (post MVP).",http://getstoreme.com/
Exhibitors,Bitbean,https://techdayhq.com/companies/bitbean-b95c6478-f39b-4095-b4ae-49486ad6f32f,/community/startups/bitbean-b95c6478-f39b-4095-b4ae-49486ad6f32f,we develop software solutions that help our clients build their business,www.bitbean.com
Exhibitors,wellb,https://techdayhq.com/companies/wellb,,,
Exhibitors,Thnks,https://techdayhq.com/companies/thnks-1ee664f5-3b07-48c0-80a4-437b7c0b241e,http://twitter.com/alwayssaythnks,,https://www.thnks.com
Exhibitors,BumperBot,https://techdayhq.com/companies/bumperbot,,,
Exhibitors,SquarePeg,https://techdayhq.com/companies/squarepeg,"https://www.facebook.com/squarepeghires/,http://twitter.com/squarepeghires,https://www.linkedin.com/company/squarepeg-hires/,/community/startups/squarepeg","SquarePeg is an HR Tech platform that uses advanced data science and personnel assessment to connect job seekers to companies. We do the sourcing, assessing, and matching - connecting candidates to roles based on fit, not a job board search.",https://www.squarepeghires.com/
Exhibitors,Milliardo Pryce,https://techdayhq.com/companies/milliardo-pryce,,,
Exhibitors,Anxiety Reliever,https://techdayhq.com/companies/anxiety-reliever,"https://www.facebook.com/anxietyreliever/,http://twitter.com/https://twitter.com/RelieverAnxiety,https://www.linkedin.com/company/anxiety-reliever/,/community/startups/anxiety-reliever","Anxiety Reliever tracks your anxiety, stores that data and provides mindfulness tools for you to feel better. Available for free on App Store and Google Play",https://anxietyrelieverapp.com
Exhibitors,TurnToTech,https://techdayhq.com/companies/turntotech,,,
